amount,hour_of_day,mcc,country,velocity_5m,velocity_1h,velocity_24h,user_30d_avg,amount_to_avg_ratio,is_foreign,is_night,is_high_risk_mcc,is_fraud
31.73,14,5311,US,0,0,1,67.84,0.47,0,0,0,0
112.19,7,5541,US,0,2,4,61.44,1.83,0,0,0,0
46.73,17,5814,US,0,3,6,59.6,0.78,0,0,0,0
13.36,14,5541,US,0,3,3,109.93,0.12,0,0,0,0
76.12,17,5311,JP,0,1,4,63.07,1.21,1,0,0,0
72.13,11,5732,US,1,2,2,141.78,0.51,0,0,1,0
25.74,13,5812,US,1,2,3,130.19,0.2,0,0,0,0
57.57,15,5814,US,0,0,1,147.81,0.39,0,0,0,0
13.84,14,5732,US,0,0,4,69.28,0.2,0,0,1,0
188.34,15,5311,US,0,0,5,104.06,1.81,0,0,0,0
38.91,11,5541,US,0,1,3,52.28,0.74,0,0,0,0
34.21,13,4121,US,0,1,2,90.57,0.38,0,0,0,0
353.12,11,5912,US,0,0,4,133.33,2.65,0,0,0,0
53.12,10,5411,US,0,1,5,115.74,0.46,0,0,0,0
57.93,15,5411,US,0,0,2,106.25,0.55,0,0,0,0
10.26,12,5912,US,0,1,2,91.36,0.11,0,0,0,0
162.57,19,5732,US,0,1,9,118.88,1.37,0,0,1,0
31.36,10,5732,US,0,3,7,96.64,0.32,0,0,1,0
4.13,7,4121,US,0,0,3,64.74,0.06,0,0,0,0
19.3,9,5912,US,0,2,5,144.16,0.13,0,0,0,0
25.32,11,5541,US,0,0,2,124.89,0.2,0,0,0,0
41.01,16,5411,US,0,1,2,112.07,0.37,0,0,0,0
896.46,17,5732,NG,1,7,8,40.88,21.93,1,0,1,1
295.03,13,5812,US,1,3,8,125.6,2.35,0,0,0,0
29.49,11,5812,US,0,2,4,109.04,0.27,0,0,0,0
20.93,13,5912,US,2,2,4,100.12,0.21,0,0,0,0
26.79,10,5912,US,0,1,3,58.35,0.46,0,0,0,0
116.2,7,5541,US,0,2,3,70.99,1.64,0,0,0,0
51.37,11,5541,US,3,3,7,117.66,0.44,0,0,0,0
59.1,23,5411,US,0,0,2,83.66,0.71,0,0,0,0
20.78,14,5912,US,0,0,3,51.16,0.41,0,0,0,0
97.36,15,5812,US,1,1,1,148.49,0.66,0,0,0,0
25.31,16,5541,US,0,0,5,147.56,0.17,0,0,0,0
21.43,15,5411,US,1,1,2,62.28,0.34,0,0,0,0
66.54,8,5541,US,0,1,5,97.9,0.68,0,0,0,0
842.5,2,5944,RO,9,12,36,89.28,9.44,1,1,1,1
68.4,6,5732,US,0,1,2,79.39,0.86,0,0,1,0
83.69,16,5814,US,0,1,5,111.39,0.75,0,0,0,0
98.85,10,5814,US,0,0,3,142.49,0.69,0,0,0,0
32.63,9,5311,GB,0,1,6,68.77,0.47,1,0,0,0
140.38,17,5541,US,0,0,3,94.11,1.49,0,0,0,0
15.74,17,5814,CA,0,1,3,126.48,0.12,1,0,0,0
27.64,16,5411,US,1,2,6,72.12,0.38,0,0,0,0
166.03,11,5912,US,1,2,5,66.91,2.48,0,0,0,0
9178.88,3,6051,UA,2,2,10,57.08,160.81,1,1,1,1
130.7,10,5541,US,0,0,0,64.04,2.04,0,0,0,0
116.19,19,5812,US,0,0,5,149.95,0.77,0,0,0,0
42.21,11,5812,US,3,3,9,59.55,0.71,0,0,0,0
59.94,10,4121,US,1,3,5,67.92,0.88,0,0,0,0
151.04,12,7995,RO,8,20,29,90.13,1.68,1,0,1,1
11.83,7,5411,US,0,1,3,140.59,0.08,0,0,0,0
252.15,6,5912,US,0,0,5,94.75,2.66,0,0,0,0
50.14,18,5814,US,0,2,6,52.58,0.95,0,0,0,0
73.59,13,5814,US,0,1,5,52.23,1.41,0,0,0,0
53.2,17,5541,US,0,0,3,106.89,0.5,0,0,0,0
56.96,13,5411,US,0,0,3,79.45,0.72,0,0,0,0
29.74,17,5411,US,0,0,3,131.76,0.23,0,0,0,0
15.42,9,5812,US,0,1,1,69.27,0.22,0,0,0,0
76.13,15,5311,US,1,1,4,85.57,0.89,0,0,0,0
53.16,12,5541,US,0,0,2,130.71,0.41,0,0,0,0
131.0,11,5732,US,0,0,1,66.97,1.96,0,0,1,0
23.13,9,5541,US,1,1,2,60.8,0.38,0,0,0,0
118.97,16,5812,US,0,0,1,58.55,2.03,0,0,0,0
42.03,20,5732,US,0,1,2,144.17,0.29,0,0,1,0
21.88,15,5814,US,0,0,4,66.14,0.33,0,0,0,0
36.55,14,5541,US,0,1,3,142.38,0.26,0,0,0,0
19.91,15,5541,US,1,3,5,76.14,0.26,0,0,0,0
26.37,17,5411,US,0,0,3,148.23,0.18,0,0,0,0
1933.16,17,5732,CN,2,4,9,97.46,19.84,1,0,1,1
21.59,13,5812,US,0,1,4,74.01,0.29,0,0,0,0
30.21,10,5814,US,0,1,2,84.35,0.36,0,0,0,0
39.16,13,5732,US,0,1,5,65.9,0.59,0,0,1,0
23.71,16,5814,US,0,0,2,133.05,0.18,0,0,0,0
132.38,16,5541,US,0,1,4,91.0,1.45,0,0,0,0
37.48,13,5311,US,0,2,4,142.03,0.26,0,0,0,0
24.37,7,4121,US,0,1,3,66.86,0.36,0,0,0,0
102.13,13,5732,US,0,2,3,62.1,1.64,0,0,1,0
82.95,9,5541,US,0,1,3,65.69,1.26,0,0,0,0
33.31,15,5814,US,1,2,3,53.14,0.63,0,0,0,0
26.5,16,5732,US,1,3,5,87.27,0.3,0,0,1,0
30.02,14,5411,US,0,1,5,73.49,0.41,0,0,0,0
17.95,16,5732,US,0,0,5,71.06,0.25,0,0,1,0
172.4,11,5812,US,0,2,7,88.69,1.94,0,0,0,0
31.95,10,5732,US,0,1,2,112.99,0.28,0,0,1,0
19.35,17,5912,US,0,0,2,139.25,0.14,0,0,0,0
51.51,15,4121,US,0,0,5,134.58,0.38,0,0,0,0
2274.23,3,5732,RU,2,2,6,58.5,38.88,1,1,1,1
212.64,12,5812,US,0,2,5,98.51,2.16,0,0,0,0
27.99,8,5411,US,0,1,5,50.01,0.56,0,0,0,0
30.12,10,4121,US,0,0,2,80.27,0.38,0,0,0,0
25.9,18,5912,US,0,1,1,132.19,0.2,0,0,0,0
27.06,20,5912,US,0,1,3,120.08,0.23,0,0,0,0
28.8,7,5311,US,0,3,4,69.94,0.41,0,0,0,0
6.02,8,5912,US,0,3,4,110.39,0.05,0,0,0,0
124.27,11,5814,US,0,0,2,96.88,1.28,0,0,0,0
85.03,10,5812,US,0,0,2,86.13,0.99,0,0,0,0
20.49,9,5812,US,0,1,3,135.45,0.15,0,0,0,0
64.82,11,5814,US,0,1,3,81.26,0.8,0,0,0,0
219.61,20,5311,US,0,1,3,88.07,2.49,0,0,0,0
21.09,9,5812,US,0,1,3,139.82,0.15,0,0,0,0
5.32,17,5732,US,0,0,2,117.0,0.05,0,0,1,0
11.38,6,4121,US,0,2,3,136.66,0.08,0,0,0,0
87.6,10,5311,US,0,1,1,106.04,0.83,0,0,0,0
57.08,14,5814,US,0,2,3,107.21,0.53,0,0,0,0
21.3,8,5541,US,0,0,4,81.79,0.26,0,0,0,0
9.8,13,5812,US,1,2,4,50.88,0.19,0,0,0,0
40.44,11,5541,US,0,1,3,75.1,0.54,0,0,0,0
115.98,16,5311,US,0,0,3,146.91,0.79,0,0,0,0
17.63,19,5912,US,0,0,3,75.49,0.23,0,0,0,0
67.32,9,5311,US,0,0,3,137.98,0.49,0,0,0,0
26.14,13,5541,US,0,1,2,123.56,0.21,0,0,0,0
12.96,12,4121,US,0,0,3,128.74,0.1,0,0,0,0
52.98,6,5912,US,0,1,6,132.6,0.4,0,0,0,0
154.21,13,5411,US,0,1,4,75.82,2.03,0,0,0,0
7.99,19,5814,US,0,1,2,107.48,0.07,0,0,0,0
22.4,20,5411,DE,1,3,4,89.77,0.25,1,0,0,0
138.03,8,5814,US,0,1,4,100.65,1.37,0,0,0,0
45.91,13,5311,US,1,1,1,56.64,0.81,0,0,0,0
39.62,11,5311,US,0,0,6,113.27,0.35,0,0,0,0
40.53,16,5732,US,0,0,3,145.69,0.28,0,0,1,0
72.36,17,4121,US,0,1,6,73.2,0.99,0,0,0,0
139.14,9,5541,US,0,0,0,86.86,1.6,0,0,0,0
6345.95,4,5944,UA,2,4,4,80.88,78.46,1,1,1,1
24.85,15,5732,US,0,0,2,58.87,0.42,0,0,1,0
8353.47,5,5732,NG,1,5,4,95.95,87.06,1,1,1,1
22.92,12,5912,US,0,2,5,139.34,0.16,0,0,0,0
702.47,0,4829,RO,8,18,38,58.31,12.05,1,1,1,1
76.95,15,5311,US,0,1,2,71.68,1.07,0,0,0,0
33.75,14,5541,US,0,1,6,54.09,0.62,0,0,0,0
45.41,8,5814,US,1,1,1,140.06,0.32,0,0,0,0
52.09,15,4121,US,0,3,6,138.56,0.38,0,0,0,0
25.17,13,5732,US,0,0,3,58.61,0.43,0,0,1,0
40.42,17,5814,US,0,1,4,79.58,0.51,0,0,0,0
74.38,12,4121,US,0,0,2,107.04,0.69,0,0,0,0
74.98,16,5411,US,0,1,6,91.81,0.82,0,0,0,0
89.02,8,5311,US,0,2,2,129.89,0.69,0,0,0,0
24.82,9,5812,US,0,1,1,68.2,0.36,0,0,0,0
185.98,9,5814,US,0,0,2,81.08,2.29,0,0,0,0
18.95,12,5541,US,1,1,8,90.16,0.21,0,0,0,0
202.11,17,5912,US,0,1,5,142.07,1.42,0,0,0,0
48.08,13,5812,US,1,1,5,51.45,0.93,0,0,0,0
49.21,13,5732,US,0,0,3,124.02,0.4,0,0,1,0
29.68,9,5812,US,0,1,3,75.67,0.39,0,0,0,0
25.27,11,5812,US,0,3,8,145.33,0.17,0,0,0,0
28.57,18,5411,US,0,1,4,61.35,0.47,0,0,0,0
6.51,12,4121,US,0,0,2,118.51,0.05,0,0,0,0
24.45,12,5912,US,0,2,5,113.79,0.21,0,0,0,0
116.26,10,5541,US,0,0,0,107.25,1.08,0,0,0,0
11.99,10,5732,US,2,3,3,116.4,0.1,0,0,1,0
92.06,13,5732,US,0,1,3,88.36,1.04,0,0,1,0
35.66,13,5541,US,0,0,2,96.3,0.37,0,0,0,0
36.36,12,5541,US,0,2,9,104.05,0.35,0,0,0,0
34.39,16,4121,US,0,2,6,60.88,0.56,0,0,0,0
72.05,10,5411,US,0,1,2,112.96,0.64,0,0,0,0
20.19,18,5812,US,0,0,1,80.04,0.25,0,0,0,0
45.19,17,4121,US,0,1,2,123.78,0.37,0,0,0,0
19.41,7,4121,CA,1,2,4,106.44,0.18,1,0,0,0
7690.69,4,5944,CY,1,2,8,60.65,126.8,1,1,1,1
28.26,8,5814,US,0,1,8,106.15,0.27,0,0,0,0
1.97,13,5311,NG,11,26,16,42.55,0.05,1,0,0,1
36.47,18,5732,US,1,2,4,71.08,0.51,0,0,1,0
171.76,16,5541,US,0,2,8,121.07,1.42,0,0,0,0
123.95,8,5411,US,1,2,5,56.67,2.19,0,0,0,0
16.13,13,5812,US,0,1,6,141.81,0.11,0,0,0,0
97.29,14,5812,US,1,2,4,65.82,1.48,0,0,0,0
22.83,15,5812,US,0,0,5,65.72,0.35,0,0,0,0
11.11,12,5411,US,0,2,4,74.07,0.15,0,0,0,0
2622.26,7,5732,NG,4,4,5,76.88,34.11,1,0,1,1
82.45,14,5541,US,0,1,2,95.0,0.87,0,0,0,0
25.17,8,5541,US,0,3,5,67.83,0.37,0,0,0,0
7.31,6,5814,FR,0,0,3,109.97,0.07,1,0,0,0
94.53,18,5912,US,1,1,2,106.18,0.89,0,0,0,0
55.87,10,5812,US,0,2,3,132.33,0.42,0,0,0,0
17.97,8,5812,US,0,0,2,121.72,0.15,0,0,0,0
47.15,12,4121,US,1,3,4,62.02,0.76,0,0,0,0
65.69,10,5912,US,0,2,6,127.84,0.51,0,0,0,0
25.86,15,5411,US,0,0,0,59.64,0.43,0,0,0,0
68.67,11,5411,US,0,1,5,103.9,0.66,0,0,0,0
29.58,15,5732,US,0,1,4,144.13,0.21,0,0,1,0
23.79,3,5812,US,0,1,6,148.6,0.16,0,1,0,0
13.18,16,5732,US,1,2,4,98.69,0.13,0,0,1,0
105.35,8,5311,US,0,0,3,129.4,0.81,0,0,0,0
34.03,15,4121,US,1,1,5,131.79,0.26,0,0,0,0
12.61,14,5411,US,0,0,3,119.93,0.11,0,0,0,0
124.2,12,5411,US,0,0,2,108.93,1.14,0,0,0,0
111.39,14,4121,US,0,0,4,84.47,1.32,0,0,0,0
104.96,10,5732,US,0,0,2,94.96,1.11,0,0,1,0
1447.4,4,5732,RU,3,5,12,93.21,15.53,1,1,1,1
168.63,12,5411,US,1,2,5,70.94,2.38,0,0,0,0
35.17,17,5912,US,0,2,4,123.58,0.28,0,0,0,0
46.52,16,5732,US,0,0,4,75.72,0.61,0,0,1,0
28.94,13,5812,US,0,2,5,62.91,0.46,0,0,0,0
62.99,15,5814,US,0,1,1,141.18,0.45,0,0,0,0
42.51,15,5411,US,0,0,1,88.28,0.48,0,0,0,0
36.98,17,5411,US,1,2,4,89.45,0.41,0,0,0,0
35.31,13,5812,US,0,0,1,55.93,0.63,0,0,0,0
26.81,17,5812,US,1,1,6,121.75,0.22,0,0,0,0
247.73,8,5812,US,0,2,7,126.4,1.96,0,0,0,0
48.79,10,5732,US,0,1,3,89.19,0.55,0,0,1,0
69.66,13,5311,US,0,0,2,133.09,0.52,0,0,0,0
90.39,17,5912,US,0,0,2,133.66,0.68,0,0,0,0
96.54,8,5912,US,0,0,2,122.42,0.79,0,0,0,0
39.18,11,5912,US,0,1,6,57.42,0.68,0,0,0,0
104.39,14,5814,US,0,0,2,53.16,1.96,0,0,0,0
45.24,17,5541,US,0,1,4,102.03,0.44,0,0,0,0
5411.06,4,5732,NG,3,6,8,45.85,118.02,1,1,1,1
37.4,7,4121,US,0,3,3,61.7,0.61,0,0,0,0
90.75,11,5541,US,0,0,3,66.63,1.36,0,0,0,0
303.94,18,5912,US,1,3,9,64.85,4.69,0,0,0,0
947.66,4,4829,GB,5,8,36,84.63,11.2,1,1,1,1
82.79,19,5812,US,2,4,5,73.69,1.12,0,0,0,0
18.95,8,4121,US,0,0,1,123.6,0.15,0,0,0,0
169.61,4,5411,US,0,2,3,149.82,1.13,0,1,0,0
10.04,9,5411,US,0,1,3,75.49,0.13,0,0,0,0
70.47,8,5411,US,0,1,4,120.75,0.58,0,0,0,0
18.25,9,5912,US,0,0,1,57.15,0.32,0,0,0,0
45.89,11,5311,US,0,0,3,52.57,0.87,0,0,0,0
29.11,14,5812,US,0,0,0,132.03,0.22,0,0,0,0
21.32,15,5311,DE,0,0,4,115.6,0.18,1,0,0,0
10.63,16,5311,US,0,0,1,134.2,0.08,0,0,0,0
83.08,10,4121,US,0,0,1,54.65,1.52,0,0,0,0
11.1,18,5411,US,0,0,1,101.09,0.11,0,0,0,0
123.1,19,5812,US,0,2,4,140.15,0.88,0,0,0,0
31.41,13,5732,US,0,1,3,141.17,0.22,0,0,1,0
122.76,13,5411,US,0,0,4,92.8,1.32,0,0,0,0
3.25,7,4121,US,0,2,4,122.63,0.03,0,0,0,0
64.29,6,5814,US,0,0,3,143.98,0.45,0,0,0,0
14.44,14,5311,US,0,2,4,90.71,0.16,0,0,0,0
38.55,11,5732,US,0,2,9,90.63,0.43,0,0,1,0
65.77,8,5311,US,0,1,1,81.35,0.81,0,0,0,0
13.82,10,5311,US,0,1,4,116.04,0.12,0,0,0,0
42.58,12,5411,US,1,2,4,67.76,0.63,0,0,0,0
28.08,11,5732,GB,0,0,0,133.56,0.21,1,0,1,0
33.3,10,5912,US,0,1,1,146.59,0.23,0,0,0,0
51.58,16,5411,US,0,3,4,137.31,0.38,0,0,0,0
69.65,9,5814,US,0,0,3,50.6,1.38,0,0,0,0
37.43,12,5541,US,0,0,4,69.62,0.54,0,0,0,0
115.01,13,5541,US,0,0,5,55.01,2.09,0,0,0,0
49.07,17,5541,US,0,0,3,75.24,0.65,0,0,0,0
165.06,8,5912,US,1,1,5,114.43,1.44,0,0,0,0
158.89,16,5411,US,0,2,3,65.42,2.43,0,0,0,0
21.02,12,5812,DE,0,0,3,94.41,0.22,1,0,0,0
53.91,9,5732,US,0,0,3,86.5,0.62,0,0,1,0
48.95,16,5732,US,1,4,5,135.33,0.36,0,0,1,0
47.47,15,5812,US,0,3,3,135.66,0.35,0,0,0,0
62.38,6,5311,US,0,1,1,149.41,0.42,0,0,0,0
96.8,11,5732,DE,1,3,4,100.79,0.96,1,0,1,0
3.44,14,5812,US,0,1,3,75.12,0.05,0,0,0,0
1.11,17,5311,NG,9,10,33,53.56,0.02,1,0,0,1
20.44,20,5912,US,0,0,3,89.95,0.23,0,0,0,0
124.43,18,5411,US,0,0,3,134.52,0.92,0,0,0,0
41.77,2,5411,US,0,3,4,103.54,0.4,0,1,0,0
20.58,7,5541,US,0,3,6,129.07,0.16,0,0,0,0
28.12,14,4121,US,0,0,4,102.67,0.27,0,0,0,0
242.65,11,5541,US,0,0,0,97.75,2.48,0,0,0,0
9.78,11,5814,US,0,1,4,53.87,0.18,0,0,0,0
128.19,19,5812,US,0,1,4,76.54,1.67,0,0,0,0
33.11,12,5541,US,0,0,3,102.48,0.32,0,0,0,0
1115.76,0,7995,CY,2,5,10,82.24,13.57,1,1,1,1
2.76,23,5311,NG,14,28,20,98.73,0.03,1,0,0,1
133.17,16,5814,US,0,0,2,136.19,0.98,0,0,0,0
3685.57,2,5944,CY,3,3,4,68.06,54.15,1,1,1,1
22.08,17,5912,US,0,0,1,122.67,0.18,0,0,0,0
39.41,13,5411,US,0,0,3,53.14,0.74,0,0,0,0
5.45,5,5912,US,0,1,2,135.35,0.04,0,1,0,0
48.62,7,5311,US,1,2,3,79.07,0.61,0,0,0,0
128.38,18,5411,US,0,2,6,118.59,1.08,0,0,0,0
37.11,11,5814,FR,0,2,5,87.97,0.42,1,0,0,0
42.13,18,5311,US,1,1,5,103.78,0.41,0,0,0,0
43.74,11,5541,US,0,0,1,83.64,0.52,0,0,0,0
45.84,15,5541,US,0,0,2,89.54,0.51,0,0,0,0
128.89,16,5812,US,1,1,3,58.95,2.19,0,0,0,0
55.68,7,4121,US,0,1,2,82.78,0.67,0,0,0,0
18.4,20,5732,US,0,0,6,117.49,0.16,0,0,1,0
81.4,15,5812,CA,0,1,4,127.59,0.64,1,0,0,0
29.78,20,5814,US,0,0,2,115.25,0.26,0,0,0,0
31.09,10,5411,US,0,1,3,144.63,0.21,0,0,0,0
29.03,15,5732,US,1,2,6,102.53,0.28,0,0,1,0
289.74,10,5812,US,0,1,3,54.88,5.28,0,0,0,0
48.84,17,5541,US,0,0,4,64.38,0.76,0,0,0,0
31.84,9,4121,CA,0,0,0,103.8,0.31,1,0,0,0
43.37,15,5541,US,0,0,1,109.38,0.4,0,0,0,0
60.39,17,5411,US,0,0,2,78.28,0.77,0,0,0,0
82.61,9,5541,US,2,2,4,138.45,0.6,0,0,0,0
17.23,14,5411,US,0,0,0,85.42,0.2,0,0,0,0
467.14,9,5311,US,0,0,4,119.12,3.92,0,0,0,0
10.18,10,5912,US,0,0,3,52.76,0.19,0,0,0,0
90.72,12,5311,US,0,1,5,91.4,0.99,0,0,0,0
79.9,21,5812,US,0,1,4,139.25,0.57,0,0,0,0
67.43,14,5732,US,0,0,2,69.62,0.97,0,0,1,0
96.34,11,5814,US,0,0,1,59.98,1.61,0,0,0,0
58.25,9,5912,US,0,2,5,130.14,0.45,0,0,0,0
53.29,21,5411,US,0,0,0,147.84,0.36,0,0,0,0
22.52,14,5411,US,0,0,1,132.36,0.17,0,0,0,0
202.02,9,5411,US,0,0,0,118.62,1.7,0,0,0,0
38.54,16,5541,US,0,2,3,73.43,0.52,0,0,0,0
675.98,17,5732,US,0,0,0,89.06,7.59,0,0,1,0
33.32,13,5814,US,0,1,5,68.0,0.49,0,0,0,0
23.27,13,5732,US,0,1,5,149.83,0.16,0,0,1,0
67.15,9,5912,US,1,2,5,60.09,1.12,0,0,0,0
728.11,5,6051,RO,6,16,30,77.7,9.37,1,1,1,1
73.77,15,5411,US,0,1,3,133.76,0.55,0,0,0,0
23.44,10,5812,US,0,0,2,123.59,0.19,0,0,0,0
16.52,9,5732,US,0,0,2,76.35,0.22,0,0,1,0
17.01,8,4121,US,0,0,3,92.77,0.18,0,0,0,0
18.79,12,5812,US,1,1,3,144.05,0.13,0,0,0,0
2.94,0,5311,US,7,28,22,50.33,0.06,0,1,0,1
13.69,7,5912,US,0,1,5,133.68,0.1,0,0,0,0
115.77,19,5732,US,0,1,3,104.11,1.11,0,0,1,0
2.23,2,5311,NG,7,18,31,96.39,0.02,1,1,0,1
128.6,17,5912,US,1,1,5,126.3,1.02,0,0,0,0
32.46,19,5732,US,0,0,5,117.75,0.28,0,0,1,0
94.42,18,5912,US,0,0,3,72.02,1.31,0,0,0,0
41.94,14,5311,US,0,1,6,71.76,0.58,0,0,0,0
13.72,7,4121,US,0,1,3,132.8,0.1,0,0,0,0
127.21,10,5411,US,0,1,5,128.9,0.99,0,0,0,0
13.51,20,5541,US,0,0,1,131.71,0.1,0,0,0,0
49.62,16,4121,US,0,1,2,139.97,0.35,0,0,0,0
91.93,7,5541,US,0,0,3,110.97,0.83,0,0,0,0
22.7,11,4121,US,0,1,4,81.43,0.28,0,0,0,0
14.82,16,5814,US,2,4,6,148.83,0.1,0,0,0,0
60.67,16,5732,US,0,0,5,144.43,0.42,0,0,1,0
82.34,8,5912,US,0,0,2,100.93,0.82,0,0,0,0
2.31,13,5311,US,7,17,30,96.16,0.02,0,0,0,1
99.72,14,5541,US,0,0,5,117.64,0.85,0,0,0,0
320.74,3,7995,RO,7,15,36,50.1,6.4,1,1,1,1
108.43,13,5541,DE,2,2,5,133.64,0.81,1,0,0,0
66.18,10,5912,US,0,0,1,134.15,0.49,0,0,0,0
50.73,12,5311,JP,0,0,1,105.2,0.48,1,0,0,0
17.07,11,5311,US,0,4,7,124.37,0.14,0,0,0,0
45.43,10,5814,US,0,0,2,126.66,0.36,0,0,0,0
30.58,15,5311,US,0,1,4,82.13,0.37,0,0,0,0
11.39,19,5411,US,1,3,3,77.33,0.15,0,0,0,0
1.18,21,5311,NG,14,23,45,40.46,0.03,1,0,0,1
30.91,21,5541,US,0,0,3,54.43,0.57,0,0,0,0
53.91,10,5732,US,1,1,5,64.31,0.84,0,0,1,0
49.02,17,4121,US,0,0,1,133.79,0.37,0,0,0,0
77.32,19,5541,US,0,2,5,98.38,0.79,0,0,0,0
75.06,15,5411,CA,0,0,3,50.91,1.47,1,0,0,0
90.07,17,5411,US,0,2,6,143.29,0.63,0,0,0,0
118.08,12,5814,US,0,1,5,144.93,0.81,0,0,0,0
43.19,12,5812,GB,0,3,6,123.73,0.35,1,0,0,0
91.54,12,5541,US,0,0,2,54.45,1.68,0,0,0,0
26.82,16,4121,US,1,2,4,107.8,0.25,0,0,0,0
76.32,11,5812,CA,0,0,1,148.55,0.51,1,0,0,0
57.5,11,5912,US,0,1,2,59.62,0.96,0,0,0,0
29.6,7,5311,US,0,2,8,113.56,0.26,0,0,0,0
59.25,18,5912,US,0,1,4,132.7,0.45,0,0,0,0
14.73,17,5812,US,0,1,1,118.22,0.12,0,0,0,0
45.82,17,5311,US,1,1,4,147.06,0.31,0,0,0,0
57.54,11,5411,US,0,2,3,127.6,0.45,0,0,0,0
132.6,14,5912,US,1,2,5,111.67,1.19,0,0,0,0
43.12,23,5311,US,0,0,1,133.84,0.32,0,0,0,0
2958.09,7,7995,CY,2,5,7,61.19,48.34,1,0,1,1
14.4,15,5311,US,0,1,5,83.79,0.17,0,0,0,0
33.19,12,5912,US,0,1,4,80.21,0.41,0,0,0,0
63.06,9,5411,DE,0,0,6,136.28,0.46,1,0,0,0
67.95,9,5411,US,0,1,6,138.52,0.49,0,0,0,0
101.0,8,5311,US,1,1,4,147.24,0.69,0,0,0,0
20.1,12,5411,US,1,1,5,87.13,0.23,0,0,0,0
44.42,12,5541,US,0,1,6,94.13,0.47,0,0,0,0
25.42,17,5732,US,0,1,1,108.51,0.23,0,0,1,0
88.35,9,5812,US,0,1,4,148.45,0.6,0,0,0,0
273.1,13,5541,US,0,1,2,91.45,2.99,0,0,0,0
55.47,13,5411,US,0,0,4,65.55,0.85,0,0,0,0
56.59,14,5732,US,0,2,5,75.56,0.75,0,0,1,0
13.8,10,4121,US,1,4,5,74.79,0.18,0,0,0,0
8105.8,5,5944,RO,3,4,9,61.45,131.91,1,1,1,1
61.39,15,5541,US,0,2,6,137.89,0.45,0,0,0,0
41.89,14,5411,US,0,1,6,79.45,0.53,0,0,0,0
49.73,14,5311,US,0,2,3,85.78,0.58,0,0,0,0
78.73,8,5311,US,0,1,2,107.94,0.73,0,0,0,0
104.97,19,4121,US,0,2,5,131.11,0.8,0,0,0,0
102.67,10,5541,US,0,1,4,141.06,0.73,0,0,0,0
6.72,15,5812,US,0,2,3,84.85,0.08,0,0,0,0
11.51,13,5912,US,0,0,0,119.82,0.1,0,0,0,0
9.0,12,4121,US,0,1,3,57.22,0.16,0,0,0,0
90.13,9,5814,US,1,3,5,50.32,1.79,0,0,0,0
250.89,17,5411,US,1,2,3,114.06,2.2,0,0,0,0
82.0,18,4121,US,0,3,4,86.1,0.95,0,0,0,0
27.05,13,4121,DE,0,0,4,84.72,0.32,1,0,0,0
61.54,16,5541,US,0,0,2,62.35,0.99,0,0,0,0
82.11,11,5912,US,0,1,3,120.06,0.68,0,0,0,0
34.46,14,4121,US,0,0,1,145.86,0.24,0,0,0,0
101.24,14,5812,US,1,1,2,142.57,0.71,0,0,0,0
13.37,14,5732,US,0,1,4,125.01,0.11,0,0,1,0
107.74,11,5912,US,1,2,3,122.73,0.88,0,0,0,0
426.62,12,5732,US,1,1,4,98.54,4.33,0,0,1,0
21.09,15,5732,US,0,0,3,143.36,0.15,0,0,1,0
7.75,10,5411,US,0,0,6,92.67,0.08,0,0,0,0
9.54,12,5541,US,0,0,3,92.46,0.1,0,0,0,0
1778.66,2,6051,RU,4,4,10,92.24,19.28,1,1,1,1
57.48,19,4121,US,0,0,3,83.04,0.69,0,0,0,0
51.75,10,5812,CA,0,1,4,103.42,0.5,1,0,0,0
38.31,12,5541,US,1,3,6,100.5,0.38,0,0,0,0
25.68,15,5411,US,0,0,0,73.25,0.35,0,0,0,0
27.41,14,5732,US,1,2,4,140.05,0.2,0,0,1,0
36.37,21,5411,US,0,3,5,111.53,0.33,0,0,0,0
60.3,15,5814,US,0,0,0,120.62,0.5,0,0,0,0
31.55,15,5812,US,0,0,2,52.18,0.6,0,0,0,0
378.81,8,5912,US,0,1,3,121.71,3.11,0,0,0,0
39.14,15,5411,US,0,1,3,133.68,0.29,0,0,0,0
42.07,17,5912,US,0,0,2,141.57,0.3,0,0,0,0
1.53,3,5311,UA,9,21,50,91.35,0.02,1,1,0,1
30.73,9,5732,US,0,2,7,65.19,0.47,0,0,1,0
120.3,6,5541,US,0,1,3,125.88,0.96,0,0,0,0
25.06,13,5541,CA,0,2,7,139.71,0.18,1,0,0,0
1750.71,7,5944,RU,2,7,9,89.59,19.54,1,0,1,1
32.35,21,4121,US,0,0,2,96.74,0.33,0,0,0,0
8.53,20,4121,US,0,0,1,110.32,0.08,0,0,0,0
153.85,17,4121,US,1,1,4,118.91,1.29,0,0,0,0
35.45,16,4121,US,1,1,3,111.13,0.32,0,0,0,0
78.05,14,4121,FR,0,1,3,69.54,1.12,1,0,0,0
142.95,19,5411,US,0,1,3,124.39,1.15,0,0,0,0
115.99,16,5912,US,0,1,2,57.71,2.01,0,0,0,0
87.14,18,5541,US,0,2,6,93.45,0.93,0,0,0,0
139.24,16,5814,US,0,1,4,88.96,1.57,0,0,0,0
57.97,17,5411,US,0,0,4,53.38,1.09,0,0,0,0
188.88,9,5411,US,0,0,2,103.06,1.83,0,0,0,0
