transaction_id,customer_id,amount,merchant,merchant_category,location,country,device_id,ip_address,browser,timestamp,is_fraud,fraud_scenario,is_synthetic,risk_notes
SYN-TX-NORM-12C2FB567E,SYN-CUST-00053,213.53,FreshMart Supermarket (Synthetic),grocery,London,GB,SYN-DEV-00662-C0609B,203.0.113.250,Chrome 128.0 (macOS Sonoma),2026-09-05T19:46:44.239979+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-72138840DB,SYN-CUST-00207,160.4,Walgreens Pharmacy (Synthetic),pharmacy,"San Francisco, CA",US,SYN-DEV-00109-5BD1BB,198.51.101.229,Brave 1.69 (macOS),2026-09-05T19:47:51.275519+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-52208D35ED,SYN-CUST-00093,113.93,Apple Store Flagship (Synthetic),electronics,Tokyo,JP,SYN-DEV-00088-F42376,203.0.115.134,Safari 17.5 (macOS Sonoma),2026-09-05T19:52:19.723073+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2E7D420D0A,SYN-CUST-00081,200.99,Chipotle Mexican Grill (Synthetic),dining,Tokyo,JP,SYN-DEV-00487-86204D,203.0.115.97,Brave 1.69 (macOS),2026-09-05T19:55:43.906720+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2B1E6F2FA2,SYN-CUST-00004,107.53,FreshMart Supermarket (Synthetic),grocery,"San Francisco, CA",US,SYN-DEV-00447-080D11,198.51.101.86,Samsung Internet 25.0 (Android 14),2026-09-05T19:56:58.719426+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-761C1856C9,SYN-CUST-00046,39.4,Uber Rides & Eats (Synthetic),transportation,Munich,DE,SYN-DEV-00593-47C31A,192.0.3.19,Chrome 128.0 (Windows 11),2026-09-05T19:57:52.389287+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EB6DD648C4,SYN-CUST-00154,151.31,Netflix Subscription Service (Synthetic),digital_goods,"Austin, TX",US,SYN-DEV-00044-3DFF7B,198.51.103.155,Firefox 130.0 (Linux x86_64),2026-09-05T19:58:14.741450+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6E9DA5A756,SYN-CUST-00022,31.39,Chipotle Mexican Grill (Synthetic),dining,London,GB,SYN-DEV-00070-BC6DA2,203.0.113.65,Chrome 128.0 (macOS Sonoma),2026-09-05T19:59:50.050776+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BA87AE6FB9,SYN-CUST-00146,118.0,Shell Express Fuel (Synthetic),fuel_dispenser,Munich,DE,SYN-DEV-00424-A4B3FA,192.0.3.157,Firefox 130.0 (Linux x86_64),2026-09-05T20:00:33.244235+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NDEV-EB9FC8F898,SYN-CUST-00240,1316.39,Grand Royale Online Casino (Synthetic),gambling_casino,Manchester,GB,SYN-DEV-ROGUE-A7A7A07C,99.157.2.73,Opera 113.0 (Windows 11),2026-09-05T20:02:37.803624+00:00,1,new_device_fraud,True,Unrecognized foreign device fingerprint and high-risk user agent / proxy IP.
SYN-TX-NORM-E44FE70190,SYN-CUST-00112,195.86,Nike Town Global (Synthetic),apparel,"San Francisco, CA",US,SYN-DEV-00002-13E14A,198.51.101.198,Chrome 128.0 (macOS Sonoma),2026-09-05T20:04:36.047938+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-07B7617088,SYN-CUST-00017,45.8,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00461-7B2861,198.51.102.252,Firefox 130.0 (Linux x86_64),2026-09-05T20:07:12.852035+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-060C5CF74E,SYN-CUST-00032,84.39,Chipotle Mexican Grill (Synthetic),dining,Paris,FR,SYN-DEV-00125-61A9EF,192.0.4.251,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T20:08:25.844381+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BF169095EB,SYN-CUST-00179,180.77,Best Buy Supercenter (Synthetic),electronics,"San Francisco, CA",US,SYN-DEV-00588-24B434,198.51.101.57,Chrome 128.0 (macOS Sonoma),2026-09-05T20:11:41.002773+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-088E5BBFC6,SYN-CUST-00187,175.14,Netflix Subscription Service (Synthetic),digital_goods,Berlin,DE,SYN-DEV-00571-EBB5A3,192.0.2.101,Chrome 128.0 (macOS Sonoma),2026-09-05T20:17:06.074787+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C709CC6FE6,SYN-CUST-00228,152.91,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00549-49B82F,198.19.0.150,Firefox 130.0 (Windows 10),2026-09-05T20:17:28.612390+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DDBC7713CA,SYN-CUST-00170,182.33,Chipotle Mexican Grill (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00147-E69756,198.18.0.70,Chrome 128.0 (macOS Sonoma),2026-09-05T20:17:46.915747+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-45C4D12F14,SYN-CUST-00055,50.8,FreshMart Supermarket (Synthetic),grocery,Paris,FR,SYN-DEV-00198-8E4AA1,192.0.4.240,Firefox 130.0 (Windows 10),2026-09-05T20:19:56.336198+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E06B9E1623,SYN-CUST-00113,103.35,Best Buy Supercenter (Synthetic),electronics,"Austin, TX",US,SYN-DEV-00749-E9DD7B,198.51.103.29,Chrome 128.0 (macOS Sonoma),2026-09-05T20:22:02.037619+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-441E7B8A28,SYN-CUST-00078,100.6,FreshMart Supermarket (Synthetic),grocery,Paris,FR,SYN-DEV-00184-465886,192.0.4.151,Chrome 128.0 (macOS Sonoma),2026-09-05T20:23:06.599452+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3DECF6534E,SYN-CUST-00017,17.4,Nike Town Global (Synthetic),apparel,"Chicago, IL",US,SYN-DEV-00526-2281FF,198.51.102.52,Firefox 130.0 (Linux x86_64),2026-09-05T20:24:47.550954+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C747557BBD,SYN-CUST-00237,126.55,Amazon Marketplace Online (Synthetic),ecommerce,Tokyo,JP,SYN-DEV-00295-80CDF5,203.0.115.111,Firefox 130.0 (Linux x86_64),2026-09-05T20:26:01.243609+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-B43F77F687,SYN-CUST-00176,48.54,Starbucks Coffee #1042 (Synthetic),dining,Paris,FR,SYN-DEV-00486-E2E837,192.0.4.130,Safari 17.5 (macOS Sonoma),2026-09-05T20:26:55.205633+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3F0808C2A4,SYN-CUST-00222,126.14,Uber Rides & Eats (Synthetic),transportation,Paris,FR,SYN-DEV-00578-F2C629,192.0.4.57,Brave 1.69 (macOS),2026-09-05T20:28:37.488188+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7298F747C5,SYN-CUST-00146,168.62,Chipotle Mexican Grill (Synthetic),dining,Munich,DE,SYN-DEV-00171-3A1A8C,192.0.3.178,Firefox 130.0 (Linux x86_64),2026-09-05T20:32:19.334951+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-90EEF5C058,SYN-CUST-00032,47.41,Amazon Marketplace Online (Synthetic),ecommerce,Paris,FR,SYN-DEV-00125-61A9EF,192.0.4.19,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T20:43:53.915045+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-9CAD41DE83,SYN-CUST-00005,47.48,Shell Express Fuel (Synthetic),fuel_dispenser,Paris,FR,SYN-DEV-00358-D334A8,192.0.4.213,Brave 1.69 (macOS),2026-09-05T20:44:58.721136+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E8BE4F5BE5,SYN-CUST-00150,70.13,Target Superstore #482 (Synthetic),retail,"Sydney, NSW",AU,SYN-DEV-00492-6F9858,198.19.0.36,Safari 17.5 (macOS Sonoma),2026-09-05T20:47:24.026371+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-24BA0A9DDC,SYN-CUST-00108,292.84,Walgreens Pharmacy (Synthetic),pharmacy,London,GB,SYN-DEV-00425-84D309,203.0.113.155,Brave 1.69 (macOS),2026-09-05T20:48:43.908370+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E2930B4854,SYN-CUST-00244,71.43,Walgreens Pharmacy (Synthetic),pharmacy,Tokyo,JP,SYN-DEV-00485-638180,203.0.115.67,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T20:51:57.326905+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-16B7DBEFB5,SYN-CUST-00225,164.13,Shell Express Fuel (Synthetic),fuel_dispenser,"Sydney, NSW",AU,SYN-DEV-00618-31AD00,198.19.0.131,Brave 1.69 (macOS),2026-09-05T20:52:12.707240+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-701E780168,SYN-CUST-00010,56.52,Chipotle Mexican Grill (Synthetic),dining,Manchester,GB,SYN-DEV-00613-E3D986,203.0.114.18,Firefox 130.0 (Windows 10),2026-09-05T20:53:03.792006+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8DFEF3FDC7,SYN-CUST-00240,78.3,Walgreens Pharmacy (Synthetic),pharmacy,Manchester,GB,SYN-DEV-00282-BA02B7,203.0.114.250,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T20:53:08.423793+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BA9D1FDFAD,SYN-CUST-00106,28.24,Starbucks Coffee #1042 (Synthetic),dining,London,GB,SYN-DEV-00552-3DED98,203.0.113.193,Opera 113.0 (Windows 11),2026-09-05T20:54:36.933423+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0A9E6FCDBB,SYN-CUST-00080,157.83,Apple Store Flagship (Synthetic),electronics,"New York, NY",US,SYN-DEV-00720-141877,198.51.100.171,Chrome Mobile 128.0 (Android 14),2026-09-05T20:58:22.332365+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4E3E8366BF,SYN-CUST-00033,94.74,Walgreens Pharmacy (Synthetic),pharmacy,"San Francisco, CA",US,SYN-DEV-00408-B95821,198.51.101.199,Firefox 130.0 (Linux x86_64),2026-09-05T21:00:04.622694+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CFE5006F3F,SYN-CUST-00079,156.92,Shell Express Fuel (Synthetic),fuel_dispenser,"Toronto, ON",CA,SYN-DEV-00714-5A46A7,198.18.0.130,Edge 128.0 (Windows 11),2026-09-05T21:01:14.573404+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4824D061DE,SYN-CUST-00218,90.37,Shell Express Fuel (Synthetic),fuel_dispenser,Tokyo,JP,SYN-DEV-00281-CAA852,203.0.115.230,Firefox 130.0 (Linux x86_64),2026-09-05T21:03:03.562380+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-ULOC-50B8E70AAF,SYN-CUST-00013,4020.29,Target Superstore #482 (Synthetic),retail,"Chicago, IL",US,SYN-DEV-GEO-7290DAA9,198.51.102.152,Firefox 130.0 (Linux x86_64),2026-09-05T21:03:50.593046+00:00,1,unusual_location_fraud,True,"Impossible geo-velocity leap: transaction originating in Chicago, IL (US) vs cardholder home Munich."
SYN-TX-NORM-DE89113251,SYN-CUST-00017,51.94,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00526-2281FF,198.51.102.10,Firefox 130.0 (Linux x86_64),2026-09-05T21:05:55.882707+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A4B6F2651C,SYN-CUST-00034,116.53,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00353-DDBD42,198.19.0.83,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T21:07:12.313325+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FB35966DDD,SYN-CUST-00139,31.91,Netflix Subscription Service (Synthetic),digital_goods,Tokyo,JP,SYN-DEV-00225-905744,203.0.115.73,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T21:08:21.909732+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EEC4B95DEB,SYN-CUST-00053,92.14,Starbucks Coffee #1042 (Synthetic),dining,London,GB,SYN-DEV-00293-BCA217,203.0.113.104,Chrome 128.0 (macOS Sonoma),2026-09-05T21:16:10.009621+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7288D1D1E0,SYN-CUST-00133,15.14,Marriott Luxury Hotels (Synthetic),lodging,"Chicago, IL",US,SYN-DEV-00013-472BF8,198.51.102.171,Safari 17.5 (macOS Sonoma),2026-09-05T21:16:46.415471+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A36D1DD306,SYN-CUST-00223,151.51,Shell Express Fuel (Synthetic),fuel_dispenser,Berlin,DE,SYN-DEV-00147-E69756,192.0.2.24,Firefox 130.0 (Windows 10),2026-09-05T21:19:44.617344+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-UMER-0D851E8479,SYN-CUST-00231,6095.68,Global Swift Wire Transfer Desk (Synthetic),money_transfer,"San Francisco, CA",US,SYN-DEV-00380-53FEE1,54.111.203.10,Safari 17.5 (macOS Sonoma),2026-09-05T21:22:21.360266+00:00,1,unusual_merchant_fraud,True,High-risk MCC (4829 - money_transfer) with uncharacteristic transaction amount $6095.68.
SYN-TX-NORM-A457F4092B,SYN-CUST-00225,182.71,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00618-31AD00,198.19.0.42,Brave 1.69 (macOS),2026-09-05T21:25:36.129486+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BD109D6C5E,SYN-CUST-00078,131.26,Marriott Luxury Hotels (Synthetic),lodging,Paris,FR,SYN-DEV-00184-465886,192.0.4.191,Chrome 128.0 (macOS Sonoma),2026-09-05T21:25:39.514107+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-EFE50B33D6,SYN-CUST-00138,19.05,Chipotle Mexican Grill (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00031-A8AE1A,198.18.0.215,Chrome 128.0 (Windows 11),2026-09-05T21:26:03.565358+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-ULOC-F48D9A1FB5,SYN-CUST-00174,2082.14,Global Swift Wire Transfer Desk (Synthetic),money_transfer,"New York, NY",US,SYN-DEV-GEO-61E4F512,198.51.100.199,Chrome Mobile 128.0 (Android 14),2026-09-05T21:27:45.320820+00:00,1,unusual_location_fraud,True,"Impossible geo-velocity leap: transaction originating in New York, NY (US) vs cardholder home Berlin."
SYN-TX-NORM-55AE4DE63A,SYN-CUST-00182,82.01,Shell Express Fuel (Synthetic),fuel_dispenser,Tokyo,JP,SYN-DEV-00432-083CBB,203.0.115.148,Chrome 128.0 (macOS Sonoma),2026-09-05T21:28:13.291743+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-072ACBC582,SYN-CUST-00163,125.15,Uber Rides & Eats (Synthetic),transportation,"New York, NY",US,SYN-DEV-00259-6E3225,198.51.100.225,Brave 1.69 (macOS),2026-09-05T21:36:44.063586+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-UMER-B129D866B3,SYN-CUST-00054,6186.46,Apex Luxury Diamond Jeweler (Synthetic),jewelry_luxury,Munich,DE,SYN-DEV-00297-91637B,137.133.19.206,Firefox 130.0 (Windows 10),2026-09-05T21:41:37.863626+00:00,1,unusual_merchant_fraud,True,High-risk MCC (5944 - jewelry_luxury) with uncharacteristic transaction amount $6186.46.
SYN-TX-NORM-28E9875924,SYN-CUST-00115,104.06,Apple Store Flagship (Synthetic),electronics,"Chicago, IL",US,SYN-DEV-00604-F66D19,198.51.102.69,Firefox 130.0 (Windows 10),2026-09-05T21:42:25.877036+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A569A088A9,SYN-CUST-00079,117.44,Amazon Marketplace Online (Synthetic),ecommerce,"Toronto, ON",CA,SYN-DEV-00714-5A46A7,198.18.0.37,Edge 128.0 (Windows 11),2026-09-05T21:42:45.645406+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5A1C8C28BE,SYN-CUST-00001,160.98,Shell Express Fuel (Synthetic),fuel_dispenser,Munich,DE,SYN-DEV-00684-2240C5,192.0.3.12,Firefox 130.0 (Linux x86_64),2026-09-05T21:46:53.188310+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-23BF01B987,SYN-CUST-00177,60.63,Starbucks Coffee #1042 (Synthetic),dining,Tokyo,JP,SYN-DEV-00429-8BD53F,203.0.115.190,Samsung Internet 25.0 (Android 14),2026-09-05T21:50:53.329663+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-00FC486D94,SYN-CUST-00222,191.7,Chipotle Mexican Grill (Synthetic),dining,Paris,FR,SYN-DEV-00578-F2C629,192.0.4.167,Brave 1.69 (macOS),2026-09-05T21:51:35.686014+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7B4663F08F,SYN-CUST-00201,147.85,Starbucks Coffee #1042 (Synthetic),dining,Berlin,DE,SYN-DEV-00358-D334A8,192.0.2.55,Safari 17.5 (macOS Sonoma),2026-09-05T21:53:21.861569+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2AD8CEFD56,SYN-CUST-00080,152.95,Target Superstore #482 (Synthetic),retail,"New York, NY",US,SYN-DEV-00010-7636B9,198.51.100.189,Chrome Mobile 128.0 (Android 14),2026-09-05T21:54:58.582246+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8636DBE2AE,SYN-CUST-00193,67.53,Best Buy Supercenter (Synthetic),electronics,Paris,FR,SYN-DEV-00719-0AA6D4,192.0.4.7,Safari 17.5 (macOS Sonoma),2026-09-05T21:58:12.840862+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1D8AE58688,SYN-CUST-00219,125.92,Target Superstore #482 (Synthetic),retail,Manchester,GB,SYN-DEV-00499-B364DB,203.0.114.25,Samsung Internet 25.0 (Android 14),2026-09-05T22:01:59.125831+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E7BE62AF7E,SYN-CUST-00209,89.3,Amazon Marketplace Online (Synthetic),ecommerce,"Toronto, ON",CA,SYN-DEV-00561-CC28CA,198.18.0.225,Edge 128.0 (Windows 11),2026-09-05T22:07:54.491339+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1362A0FCB9,SYN-CUST-00173,78.66,FreshMart Supermarket (Synthetic),grocery,"San Francisco, CA",US,SYN-DEV-00306-D458C6,198.51.101.234,Samsung Internet 25.0 (Android 14),2026-09-05T22:14:09.045601+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5E680CFA9B,SYN-CUST-00070,211.45,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00138-21CE30,192.0.4.20,Firefox 130.0 (Windows 10),2026-09-05T22:14:40.095980+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-346F5D11F0,SYN-CUST-00028,157.24,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00661-55B8C8,198.51.101.195,Firefox 130.0 (Linux x86_64),2026-09-05T22:17:12.581389+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E4F47E7613,SYN-CUST-00016,45.41,Uber Rides & Eats (Synthetic),transportation,Berlin,DE,SYN-DEV-00166-4145AC,192.0.2.143,Opera 113.0 (Windows 11),2026-09-05T22:20:22.806713+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1BD61ED941,SYN-CUST-00179,133.33,Shell Express Fuel (Synthetic),fuel_dispenser,"San Francisco, CA",US,SYN-DEV-00588-24B434,198.51.101.27,Safari 17.5 (iOS 17.5 iPhone),2026-09-05T22:20:56.285185+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-UMER-B4F9858159,SYN-CUST-00147,3674.04,Global Swift Wire Transfer Desk (Synthetic),money_transfer,"New York, NY",US,SYN-DEV-00021-6AA6D4,40.214.218.5,Chrome Mobile 128.0 (Android 14),2026-09-05T22:20:59.017924+00:00,1,unusual_merchant_fraud,True,High-risk MCC (4829 - money_transfer) with uncharacteristic transaction amount $3674.04.
SYN-TX-NORM-D3BBC0E23C,SYN-CUST-00222,26.0,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00578-F2C629,192.0.4.193,Brave 1.69 (macOS),2026-09-05T22:21:27.066256+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5D2651A3E8,SYN-CUST-00214,189.07,Walgreens Pharmacy (Synthetic),pharmacy,Tokyo,JP,SYN-DEV-00078-E6D125,203.0.115.68,Samsung Internet 25.0 (Android 14),2026-09-05T22:25:45.760647+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-AC4EBE6B36,SYN-CUST-00152,80.13,Walgreens Pharmacy (Synthetic),pharmacy,"Chicago, IL",US,SYN-DEV-00088-F42376,198.51.102.252,Samsung Internet 25.0 (Android 14),2026-09-05T22:27:33.842410+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
